Student_id,Age,Gender,Race,Location,Email,CGPA,Previous_Achievements,CourseTaken,Grades,Certifications,Hard_Skills,Soft_Skills,Previous_Work_Experience_Type,Previous_Work_Experience_Years,Previous_JobProfile,Previous_Work_Experience_At,Current_Work_Experience_Type,Current_Work_Experience_Years,Current_Job_Profile,Current_Work_Experience_At,Interests,Keywords,Career Goal,Grade1,Grade2,Grade3,Total_Grades,Percentage,Final_Grade
153,34,F,Chinese,Perlis,yu@email.com,3.8,Bachelor's Degree in Computer Science,"Data Science, Machine Learning, Deep Learning","90, 95, 92","IBM Data Science Professional Certificate, Deep Learning Specialization","Python, TensorFlow, Scikit-learn","Problem-solving, Analytical thinking, Communication skills",Internship,3.2,Data Scientist,TechGiant Inc,Full-Time,6.19298114,Senior Data Scientist,TechGiant Inc,"Data Science, Machine Learning, Deep Learning","Python, TensorFlow, Scikit-learn",Become a Senior Data Scientist,90,95,92,277,92.33333333,A
154,31,M,Indian,Negeri Sembilan,raj@email.com,3.4,Bachelor's Degree in IT,"Data Analytics, Big Data, Cloud Computing","70, 75, 80","Microsoft Certified: Azure AI Engineer Associate, Certified Analytics Professional (CAP)","SQL, R, Power BI","Critical thinking, Attention to detail, Effective communication",Part-Time,2.6,Data Analyst,Data Analytics Inc,Full-Time,3.912464249,Data Scientist,Data Analytics Inc,"Data Analytics, Big Data, Cloud Computing","SQL, R, Power BI",Become a Data Science Manager,70,75,80,225,75,C
155,24,F,Malay,Sabah,nurul@email.com,3.8,Bachelor's Degree in Accountancy,"Data Science, Machine Learning, Deep Learning","85, 90, 88","Google Data Analytics Professional Certificate, Deep Learning Specialization","Python, TensorFlow, Scikit-learn","Problem-solving, Analytical thinking, Communication skills",Internship,1.2,Data Scientist,TechGiant Inc,Full-Time,2.091150344,Senior Data Scientist,TechGiant Inc,"Data Science, Machine Learning, Deep Learning","Python, TensorFlow, Scikit-learn",Become a Senior Data Scientist,85,90,88,263,87.66666667,B
156,24,M,Chinese,Sarawak,li@email.com,3.6,Bachelor's Degree in Electrical Engineering,"Data Science, Machine Learning, Deep Learning","80, 85, 90","IBM Data Science Professional Certificate, Deep Learning Specialization","Python, TensorFlow, Scikit-learn","Problem-solving, Analytical thinking, Communication skills",Internship,1.2,Data Scientist,TechGiant Inc,Full-Time,4.359642735,Data Scientist,TechGiant Inc,"Data Science, Machine Learning, Deep Learning","Python, TensorFlow, Scikit-learn",Become a Senior Data Scientist,80,85,90,255,85,B
157,20,F,Indian,Kedah,siti@email.com,3.2,Bachelor's Degree in Marketing,"Data Analytics, Big Data, Cloud Computing","75, 80, 85","Microsoft Certified: Azure Data Scientist Associate, Professional Certificate in Machine Learning and Artificial Intelligence","SQL, R, Power BI","Problem-solving, Analytical thinking, Communication skills",Part-Time,0.4,Business Analyst,Data Analytics Inc,Full-Time,5.376285981,Junior Data Scientist,Data Analytics Inc,"Data Analytics, Big Data, Cloud Computing","SQL, R, Power BI",Become a Data Science Manager,75,80,85,240,80,B
158,40,M,Malay,Johor,aziz@email.com,3.9,Bachelor's Degree in Civil Engineering,"Data Science, Machine Learning, Deep Learning","90, 95, 92","Google Data Analytics Professional Certificate, Deep Learning Specialization","Python, TensorFlow, Scikit-learn","Problem-solving, Analytical thinking, Communication skills",Internship,4.4,Data Scientist,TechGiant Inc,Full-Time,9.186518131,Senior Data Scientist,TechGiant Inc,"Data Science, Machine Learning, Deep Learning","Python, TensorFlow, Scikit-learn",Become a Senior Data Scientist,90,95,92,277,92.33333333,A
159,33,F,Chinese,Penang,yee@email.com,3.5,Bachelor's Degree in IT,"Data Science, Machine Learning, Deep Learning","82, 87, 90","IBM Data Science Professional Certificate, Deep Learning Specialization","Python, TensorFlow, Scikit-learn","Problem-solving, Analytical thinking, Communication skills",Part-Time,3,Data Analyst,Data Analytics Inc,Full-Time,7.5743718,Data Scientist,Data Analytics Inc,"Data Science, Machine Learning, Deep Learning","Python, TensorFlow, Scikit-learn",Become a Data Science Manager,82,87,90,259,86.33333333,B
160,32,M,Indian,Perak,kumar@email.com,3.7,Bachelor's Degree in Accountancy,"Data Analytics, Big Data, Cloud Computing","78, 83, 88","Microsoft Certified: Azure AI Engineer Associate, Certified Analytics Professional (CAP)","SQL, R, Power BI","Problem-solving, Analytical thinking, Communication skills",Internship,2.8,Data Scientist,TechGiant Inc,Full-Time,5.635807908,Senior Data Scientist,TechGiant Inc,"Data Analytics, Big Data, Cloud Computing","SQL, R, Power BI",Become a Senior Data Scientist,78,83,88,249,83,B
161,21,F,Malay,Selangor,nur@email.com,3.3,Bachelor's Degree in Marketing,"Data Science, Machine Learning, Deep Learning","85, 90, 95","Google Data Analytics Professional Certificate, Deep Learning Specialization","Python, TensorFlow, Scikit-learn","Problem-solving, Analytical thinking, Communication skills",Part-Time,0.6,Data Analyst,Data Analytics Inc,Full-Time,4.971721237,Data Scientist,Data Analytics Inc,"Data Science, Machine Learning, Deep Learning","Python, TensorFlow, Scikit-learn",Become a Data Science Manager,85,90,95,270,90,A
162,21,M,Chinese,Terengganu,liu@email.com,3.8,Bachelor's Degree in Electrical Engineering,"Data Science, Machine Learning, Deep Learning","90, 95, 92","IBM Data Science Professional Certificate, Deep Learning Specialization","Python, TensorFlow, Scikit-learn","Problem-solving, Analytical thinking, Communication skills",Internship,0.6,Data Scientist,TechGiant Inc,Full-Time,2.588399542,Senior Data Scientist,TechGiant Inc,"Data Science, Machine Learning, Deep Learning","Python, TensorFlow, Scikit-learn",Become a Senior Data Scientist,90,95,92,277,92.33333333,A
163,18,F,Indian,Kuala Lumpur,siti@email.com,3.1,Bachelor's Degree in IT,"Data Analytics, Big Data, Cloud Computing","75, 80, 85","Microsoft Certified: Azure Data Scientist Associate, Professional Certificate in Machine Learning and Artificial Intelligence","SQL, R, Power BI","Problem-solving, Analytical thinking, Communication skills",Part-Time,0,Business Analyst,Data Analytics Inc,Full-Time,1.579995353,Junior Data Scientist,Data Analytics Inc,"Data Analytics, Big Data, Cloud Computing","SQL, R, Power BI",Become a Data Science Manager,75,80,85,240,80,B
164,34,M,Malay,Perak,azlan@email.com,3.5,Bachelor's Degree in Accountancy,"Data Science, Machine Learning, Deep Learning","80, 85, 90","Google Data Analytics Professional Certificate, Deep Learning Specialization","Python, TensorFlow, Scikit-learn","Problem-solving, Analytical thinking, Communication skills",Internship,3.2,Data Scientist,TechGiant Inc,Full-Time,3.21696076,Data Scientist,TechGiant Inc,"Data Science, Machine Learning, Deep Learning","Python, TensorFlow, Scikit-learn",Become a Senior Data Scientist,80,85,90,255,85,B
165,24,F,Chinese,Sabah,yee@email.com,3.7,Bachelor's Degree in Civil Engineering,"Data Science, Machine Learning, Deep Learning","90, 95, 92","IBM Data Science Professional Certificate, Deep Learning Specialization","Python, TensorFlow, Scikit-learn","Problem-solving, Analytical thinking, Communication skills",Part-Time,1.2,Data Analyst,Data Analytics Inc,Full-Time,2.676093579,Senior Data Scientist,Data Analytics Inc,"Data Science, Machine Learning, Deep Learning","Python, TensorFlow, Scikit-learn",Become a Data Science Manager,90,95,92,277,92.33333333,A
166,21,M,Indian,Sarawak,rahman@email.com,3.2,Bachelor's Degree in Marketing,"Data Science, Machine Learning, Deep Learning","75, 80, 85","Microsoft Certified: Azure AI Engineer Associate, Professional Certificate in Machine Learning and Artificial Intelligence","SQL, R, Power BI","Problem-solving, Analytical thinking, Communication skills",Part-Time,0.6,Business Analyst,Data Analytics Inc,Full-Time,2.634869444,Junior Data Scientist,Data Analytics Inc,"Data Science, Machine Learning, Deep Learning","SQL, R, Power BI",Become a Data Science Manager,75,80,85,240,80,B
167,36,F,Malay,Johor,nurul@email.com,3.6,Bachelor's Degree in IT,"Data Science, Machine Learning, Deep Learning","85, 90, 95","Google Data Analytics Professional Certificate, Deep Learning Specialization","Python, TensorFlow, Scikit-learn","Problem-solving, Analytical thinking, Communication skills",Internship,3.6,Data Scientist,TechGiant Inc,Full-Time,6.918251466,Data Scientist,TechGiant Inc,"Data Science, Machine Learning, Deep Learning","Python, TensorFlow, Scikit-learn",Become a Senior Data Scientist,85,90,95,270,90,A
168,30,M,Chinese,Kedah,li@email.com,3.8,Bachelor's Degree in Electrical Engineering,"Data Science, Machine Learning, Deep Learning","90, 95, 92","IBM Data Science Professional Certificate, Deep Learning Specialization","Python, TensorFlow, Scikit-learn","Problem-solving, Analytical thinking, Communication skills",Internship,2.4,Data Scientist,TechGiant Inc,Full-Time,5.840672132,Senior Data Scientist,TechGiant Inc,"Data Science, Machine Learning, Deep Learning","Python, TensorFlow, Scikit-learn",Become a Senior Data Scientist,90,95,92,277,92.33333333,A
169,31,F,Indian,Penang,siti@email.com,3.1,Bachelor's Degree in IT,"Data Analytics, Big Data, Cloud Computing","75, 80, 85","Microsoft Certified: Azure Data Scientist Associate, Professional Certificate in Machine Learning and Artificial Intelligence","SQL, R, Power BI","Problem-solving, Analytical thinking, Communication skills",Part-Time,2.6,Business Analyst,Data Analytics Inc,Full-Time,5.986954602,Junior Data Scientist,Data Analytics Inc,"Data Analytics, Big Data, Cloud Computing","SQL, R, Power BI",Become a Data Science Manager,75,80,85,240,80,B
170,40,M,Malay,Perlis,azlan@email.com,3.5,Bachelor's Degree in Accountancy,"Data Science, Machine Learning, Deep Learning","80, 85, 90","Google Data Analytics Professional Certificate, Deep Learning Specialization","Python, TensorFlow, Scikit-learn","Problem-solving, Analytical thinking, Communication skills",Internship,4.4,Data Scientist,TechGiant Inc,Full-Time,6.67238883,Data Scientist,TechGiant Inc,"Data Science, Machine Learning, Deep Learning","Python, TensorFlow, Scikit-learn",Become a Senior Data Scientist,80,85,90,255,85,B
171,21,F,Chinese,Sabah,yee@email.com,3.7,Bachelor's Degree in Marketing,"Data Science, Machine Learning, Deep Learning","85, 90, 95","Google Professional Machine Learning Engineer, Deep Learning Specialization","Python, TensorFlow, Scikit-learn","Problem-solving, Analytical thinking, Communication skills",Internship,0.6,Data Scientist,TechGiant Inc,Full-Time,1.558168702,Senior Data Scientist,TechGiant Inc,"Data Science, Machine Learning, Deep Learning","Python, TensorFlow, Scikit-learn",Become a Senior Data Scientist,85,90,95,270,90,A
172,30,M,Indian,Sarawak,kumar@email.com,3.2,Bachelor's Degree in Electrical Engineering,"Data Analytics, Big Data, Cloud Computing","70, 75, 80","Microsoft Certified: Azure AI Engineer Associate, Professional Certificate in Machine Learning and Artificial Intelligence","SQL, R, Power BI","Problem-solving, Analytical thinking, Communication skills",Part-Time,2.4,Business Analyst,Data Analytics Inc,Full-Time,3.823592849,Junior Data Scientist,Data Analytics Inc,"Data Analytics, Big Data, Cloud Computing","SQL, R, Power BI",Become a Data Science Manager,70,75,80,225,75,C
173,37,F,Malay,Kuala Lumpur,nur@email.com,3.6,Bachelor's Degree in IT,"Data Science, Machine Learning, Deep Learning","80, 85, 90","IBM Data Science Professional Certificate, Deep Learning Specialization","Python, TensorFlow, Scikit-learn","Problem-solving, Analytical thinking, Communication skills",Internship,3.8,Data Scientist,TechGiant Inc,Full-Time,4.578853271,Data Scientist,TechGiant Inc,"Data Science, Machine Learning, Deep Learning","Python, TensorFlow, Scikit-learn",Become a Senior Data Scientist,80,85,90,255,85,B
174,18,M,Chinese,Labuan,liu@email.com,3.8,Bachelor's Degree in Accountancy,"Data Science, Machine Learning, Deep Learning","90, 95, 100","Google Data Analytics Professional Certificate, Deep Learning Specialization","Python, TensorFlow, Scikit-learn","Problem-solving, Analytical thinking, Communication skills",Internship,0,Data Scientist,TechGiant Inc,Full-Time,2.139360175,Senior Data Scientist,TechGiant Inc,"Data Science, Machine Learning, Deep Learning","Python, TensorFlow, Scikit-learn",Become a Senior Data Scientist,90,95,100,285,95,A
175,40,F,Indian,Putrajaya,siti@email.com,3.3,Bachelor's Degree in IT,"Data Analytics, Big Data, Cloud Computing","75, 80, 85","Microsoft Certified: Azure Data Scientist Associate, Professional Certificate in Machine Learning and Artificial Intelligence","SQL, R, Power BI","Problem-solving, Analytical thinking, Communication skills",Part-Time,4.4,Business Analyst,Data Analytics Inc,Full-Time,7.621920415,Data Scientist,Data Analytics Inc,"Data Analytics, Big Data, Cloud Computing","SQL, R, Power BI",Become a Data Science Manager,75,80,85,240,80,B
176,25,M,Malay,Johor,azlan@email.com,3.4,Bachelor's Degree in Accountancy,"Data Science, Machine Learning, Deep Learning","80, 85, 90","Google Professional Machine Learning Engineer, Deep Learning Specialization","Python, TensorFlow, Scikit-learn","Problem-solving, Analytical thinking, Communication skills",Internship,1.4,Data Scientist,TechGiant Inc,Full-Time,4.966073354,Data Scientist,TechGiant Inc,"Data Science, Machine Learning, Deep Learning","Python, TensorFlow, Scikit-learn",Become a Senior Data Scientist,80,85,90,255,85,B
177,19,F,Chinese,Sabah,yee@email.com,3.9,Bachelor's Degree in Marketing,"Data Science, Machine Learning, Deep Learning","85, 90, 95","IBM Data Science Professional Certificate, Deep Learning Specialization","Python, TensorFlow, Scikit-learn","Problem-solving, Analytical thinking, Communication skills",Internship,0.2,Data Scientist,TechGiant Inc,Full-Time,3.783384487,Senior Data Scientist,TechGiant Inc,"Data Science, Machine Learning, Deep Learning","Python, TensorFlow, Scikit-learn",Become a Senior Data Scientist,85,90,95,270,90,A
178,39,M,Indian,Kedah,kumar@email.com,3.5,Bachelor's Degree in Electrical Engineering,"Data Science, Machine Learning, Deep Learning","75, 80, 85","Microsoft Certified: Azure AI Engineer Associate, Professional Certificate in Machine Learning and Artificial Intelligence","Python, TensorFlow, Scikit-learn","Problem-solving, Analytical thinking, Communication skills",Part-Time,4.2,Data Analyst,Data Analytics Inc,Full-Time,4.871129086,Data Scientist,Data Analytics Inc,"Data Science, Machine Learning, Deep Learning","Python, TensorFlow, Scikit-learn",Become a Senior Data Scientist,75,80,85,240,80,B
179,35,F,Malay,Perak,nurul@email.com,3.6,Bachelor's Degree in Civil Engineering,"Data Science, Machine Learning, Deep Learning","80, 85, 90","Google Professional Machine Learning Engineer, Deep Learning Specialization","Python, TensorFlow, Scikit-learn","Problem-solving, Analytical thinking, Communication skills",Internship,3.4,Data Scientist,TechGiant Inc,Full-Time,3.750636053,Data Scientist,TechGiant Inc,"Data Science, Machine Learning, Deep Learning","Python, TensorFlow, Scikit-learn",Become a Senior Data Scientist,80,85,90,255,85,B
180,18,M,Chinese,Selangor,li@email.com,3.8,Bachelor's Degree in IT,"Data Science, Machine Learning, Deep Learning","85, 90, 95","IBM Data Science Professional Certificate, Deep Learning Specialization","Python, TensorFlow, Scikit-learn","Problem-solving, Analytical thinking, Communication skills",Internship,0,Data Scientist,TechGiant Inc,Full-Time,0.17109409,Senior Data Scientist,TechGiant Inc,"Data Science, Machine Learning, Deep Learning","Python, TensorFlow, Scikit-learn",Become a Senior Data Scientist,85,90,95,270,90,A
181,19,F,Indian,Terengganu,priya@email.com,3.4,Bachelor's Degree in Accountancy,"Data Science, Machine Learning, Deep Learning","75, 80, 85","Microsoft Certified: Azure Data Scientist Associate, Professional Certificate in Machine Learning and Artificial Intelligence","Python, TensorFlow, Scikit-learn","Problem-solving, Analytical thinking, Communication skills",Part-Time,0.2,Data Analyst,Data Analytics Inc,Full-Time,4.697760637,Data Scientist,Data Analytics Inc,"Data Science, Machine Learning, Deep Learning","Python, TensorFlow, Scikit-learn",Become a Senior Data Scientist,75,80,85,240,80,B
182,23,M,Malay,Negeri Sembilan,aziz@email.com,3.7,Bachelor's Degree in Marketing,"Data Science, Machine Learning, Deep Learning","80, 85, 90","Google Professional Machine Learning Engineer, Deep Learning Specialization","Python, TensorFlow, Scikit-learn","Problem-solving, Analytical thinking, Communication skills",Internship,1,Data Scientist,TechGiant Inc,Full-Time,5.671935579,Senior Data Scientist,TechGiant Inc,"Data Science, Machine Learning, Deep Learning","Python, TensorFlow, Scikit-learn",Become a Senior Data Scientist,80,85,90,255,85,B
